Currency,Date,Closing Price (USD),24h Open (USD),24h High (USD),24h Low (USD)
BTC,8/30/2020,11714.23514,11476.62866,11714.77593,11468.31716
BTC,8/31/2020,11656.43274,11714.23755,11774.5,11579.37749
BTC,9/1/2020,11923.96,11656.36002,12060.21389,11537
BTC,9/2/2020,11396.85703,11923.96,11950,11183.68541
BTC,9/3/2020,10176.24798,11396.94158,11470.95,10018.11289
BTC,9/4/2020,10464,10174.6882,10634.6,9921.1
BTC,9/5/2020,10161.15896,10464,10562.74,9856.3
BTC,9/6/2020,10255.03097,10161.48464,10349.46481,10007.1633
BTC,9/7/2020,10373.5,10255.03321,10405.43,9881.9
BTC,9/8/2020,10123.3,10375,10440,9851
BTC,9/9/2020,10227.24412,10123.3,10347,9985
BTC,9/10/2020,10347.06782,10227.18222,10488,10224.01216
BTC,9/11/2020,10394.81424,10347.04613,10405.32149,10211.6
BTC,9/12/2020,10446.61392,10394.95228,10477.96956,10279.94052
BTC,9/13/2020,10329.40551,10446.6001,10573,10219.3
BTC,9/14/2020,10676.62468,10329.40524,10755.08248,10253.5
BTC,9/15/2020,10784.16208,10676.67915,10934.9,10621.86
BTC,9/16/2020,10950.87909,10784.16026,11097.4012,10668.74346
BTC,9/17/2020,10942.7316,10950.89653,11043.19957,10749.80835
BTC,9/18/2020,10934.33551,10942.72596,11038.7,10820.74886
BTC,9/19/2020,11080.58888,10934.33688,11175.4,10895.85992
BTC,9/20/2020,10919.85546,11080.65873,11080.65873,10767.94
BTC,9/21/2020,10415.37887,10919.85555,10990.74522,10305
BTC,9/22/2020,10531.53105,10415.55089,10570.79882,10364.45479
BTC,9/23/2020,10231.54861,10531.52315,10535.61547,10141.8031
BTC,9/24/2020,10740.01,10231.5294,10789.35138,10195.6
BTC,9/25/2020,10691.17393,10740.01,10760.10134,10560.51889
BTC,9/26/2020,10731.96099,10691.17434,10826.5,10658.76751
BTC,9/27/2020,10776.1,10731.92888,10802.03756,10601.70005
BTC,9/28/2020,10694.16636,10776.1,10946.24246,10645.3
BTC,9/29/2020,10840.31957,10694.20022,10859.9,10640.92957
BTC,9/30/2020,10776.58321,10840.39349,10844.66128,10663.91903
BTC,10/1/2020,10618.03572,10776.58422,10922.5,10448.24008
BTC,10/2/2020,10573.5,10618.02297,10660.90265,10385
BTC,10/3/2020,10549.84751,10573.12,10602.7,10505.5
BTC,10/4/2020,10674.83481,10549.84664,10693.57979,10527.41391
BTC,10/5/2020,10795,10674.83449,10795,10628.86
BTC,10/6/2020,10602.75059,10795,10800,10528.5
BTC,10/7/2020,10670.5,10602.70812,10680.53504,10551.27115
BTC,10/8/2020,10929.28409,10670.5,10956,10540
BTC,10/9/2020,11060.5,10929.19949,11108,10839.43
BTC,10/10/2020,11301.5,11060.5,11489,11060.1
BTC,10/11/2020,11375.65249,11301.42087,11443.4,11283.5
BTC,10/12/2020,11535.98,11375.6523,11723,11207.7
BTC,10/13/2020,11426.68783,11535.98,11559.12,11317.4038
BTC,10/14/2020,11429.0153,11426.48477,11554.58,11298.55794
BTC,10/15/2020,11504.32489,11429.04279,11610.6,11263.57
BTC,10/16/2020,11324.29697,11504.32562,11547.65,11209.5
BTC,10/17/2020,11365.51606,11324.29688,11411.8,11272.9
BTC,10/18/2020,11509.2267,11365.51639,11515,11355.1044
BTC,10/19/2020,11757.68987,11509.63928,11830.74723,11417.5
BTC,10/20/2020,11922.27877,11757.68694,12050,11691
BTC,10/21/2020,12813,11922.32965,13243.87308,11905.39592
BTC,10/22/2020,12991.15943,12813,13200.11591,12705.73154
BTC,10/23/2020,12941.59,12991.12778,13032.8,12735
BTC,10/24/2020,13126.37408,12941.59,13170.84932,12892.43554
BTC,10/25/2020,13039.55313,13126.37408,13352.97717,12912.5
BTC,10/26/2020,13073.4706,13039.51482,13243.32914,12797.01355
BTC,10/27/2020,13649.6,13073.47079,13784.39952,13065.5
BTC,10/28/2020,13286.83758,13649.6,13858.95006,12900
BTC,10/29/2020,13460,13286.39899,13650.17704,12990.14057
BTC,10/30/2020,13565.78586,13460,13677.51605,13134.7
BTC,10/31/2020,13808.60922,13565.78988,14080.0367,13433.05
BTC,11/1/2020,13765.14408,13808.60912,13899.35863,13638.56208
BTC,11/2/2020,13573,13765.39215,13838.16612,13222.6
BTC,11/3/2020,14025.92938,13572.92131,14069.37322,13299.03805
BTC,11/4/2020,14163.30288,14026.349,14264.71733,13543.9
BTC,11/5/2020,15605.18129,14163.30248,15758.75946,14118.94389
BTC,11/6/2020,15600.81651,15605.21246,15969.23304,15214.56692
BTC,11/7/2020,14835.87687,15600.99591,15770.94048,14359.29871
BTC,11/8/2020,15485.69392,14835.912,15655.48823,14734.96671
BTC,11/9/2020,15334.13606,15485.69335,15845.56648,14827.69
BTC,11/10/2020,15318.1662,15334.6646,15476.90077,15100.5
BTC,11/11/2020,15708.85526,15318.13131,15990.69463,15296.17707
BTC,11/12/2020,16303.00056,15708.85615,16349.4139,15482.01227
BTC,11/13/2020,16341.46078,16303.48604,16488.6,15980.6
BTC,11/14/2020,16085.5,16341.3041,16341.35861,15731.10334
BTC,11/15/2020,15967.41281,16085.87529,16170,15797.5837
BTC,11/16/2020,16716.24574,15967.3623,16887.1,15884.1356
BTC,11/17/2020,17680.63,16716.06582,17868,16575.53
BTC,11/18/2020,17794.82959,17680.64125,18481.3349,17274.93907
BTC,11/19/2020,17823.01077,17794.62998,18177.7401,17372.501
BTC,11/20/2020,18680.96633,17823.12405,18823,17773.54033
BTC,11/21/2020,18708.7,18680.713,18977.78127,18367.1
BTC,11/22/2020,18441.23236,18708.7,18766.83568,17633.74328
BTC,11/23/2020,18392.94645,18441.68088,18778.15825,18005
BTC,11/24/2020,19167.20451,18387.8,19439.4251,18082.08
BTC,11/25/2020,18730.79082,19167.5421,19502.13594,18510
BTC,11/26/2020,17164.49538,18730.78212,18904.15063,16222
BTC,11/27/2020,17142.04258,17164.49467,17467.60873,16450.8
BTC,11/28/2020,17736.48412,17144.2,17893.42497,16884.82175
BTC,11/29/2020,18194.21958,17736.43777,18347.5,17540.5
BTC,11/30/2020,19705.47248,18194.49353,19850.65901,18194.49353
BTC,12/1/2020,18788.4833,19705.56465,19911.85,18138.3
BTC,12/2/2020,19226.59568,18786.999,19335,18347.1
BTC,12/3/2020,19450.81282,19226.22946,19614.46257,18886.34
BTC,12/4/2020,18663.9841,19450.65472,19542.48279,18592.64
BTC,12/5/2020,19157.73214,18663.72281,19178.35375,18511
BTC,12/6/2020,19379.22979,19157.41175,19422.38841,18880
BTC,12/7/2020,19180.07892,19379.22953,19428.04863,18909
BTC,12/8/2020,18320.98677,19179.77943,19299.26799,18200
BTC,12/9/2020,18549.09421,18321,18641.83243,17646.89395
BTC,12/10/2020,18245.5,18549.20927,18553.53147,17913.5
BTC,12/11/2020,18029.2024,18245.5,18285,17588.28555
BTC,12/12/2020,18808.19257,18031.5,18941.31,18031
BTC,12/13/2020,19162.56172,18808.79509,19409.54,18730
BTC,12/14/2020,19274.02152,19162.56265,19344.91204,19002.69
BTC,12/15/2020,19440.54075,19274.02153,19558.74201,19052.88
BTC,12/16/2020,21379.00742,19440.54101,21566,19302.4
BTC,12/17/2020,22837.68,21378.8346,23750.8,21263.34786
BTC,12/18/2020,23144,22826.48,23280,22361.26
BTC,12/19/2020,23864.02135,23144,24172,22800
BTC,12/20/2020,23480.7,23864.50919,24297.7,23110.5
BTC,12/21/2020,22725.21596,23480.7,24113.49309,21943.19
BTC,12/22/2020,23829.49747,22725.22957,23837,22389.86
BTC,12/23/2020,23245.19675,23829.53783,24074.99,22643.31024
BTC,12/24/2020,23721.66165,23244.20624,23772.20366,22723.1
BTC,12/25/2020,24698.80857,23721.80955,24768.79,23416.01
BTC,12/26/2020,26456.4879,24698.74033,26800,24500.1
BTC,12/27/2020,26251.4,26457.63313,28358.66077,25789.5
BTC,12/28/2020,27038.06,26251.4,27460.88,26088.04
BTC,12/29/2020,27371.80486,27037.99404,27394.45,25859
BTC,12/30/2020,28890.12195,27371.38332,28999.67486,27361.5
BTC,12/31/2020,28984.9834,28890.18988,29303.44006,27999.53929
BTC,1/1/2021,29405.12346,28984.94318,29678.91322,28731.4
BTC,1/2/2021,32216.53,29405.87497,33277.64203,29050
BTC,1/3/2021,33071.5,32216.53,34771.10158,32040
BTC,1/4/2021,32042.18886,33071.5,33657.10014,27882.7887
BTC,1/5/2021,34043.03076,32041.78116,34493.15338,29948.93
BTC,1/6/2021,36881.17095,34043.7686,36997.51772,33400.999
BTC,1/7/2021,39506.26984,36877.94606,40376.09644,36365.5
BTC,1/8/2021,40652.06584,39506.27244,41986.37,36673.34821
BTC,1/9/2021,40256.34601,40652.03747,41405,38800.01
BTC,1/10/2021,38179.5,40256.26674,41438.3049,34818.80302
BTC,1/11/2021,35481.0577,38179.5,38248.3,30298.92062
BTC,1/12/2021,34044.89459,35455.58,36601.07411,32529.7
BTC,1/13/2021,37390,34043.98984,37819.85848,32355
BTC,1/14/2021,39151.6,37390.1,40095.35633,36770
BTC,1/15/2021,36764.5,39151.6,39675.827,34406.4
BTC,1/16/2021,36029.17147,36764.5,37929.4,35400
BTC,1/17/2021,35816.4,36027.2667,36839.8649,33864.6
BTC,1/18/2021,36616.95,35816.4,37400,34790.83022
BTC,1/19/2021,35926.5,36616.95,37852.1,35922.4
BTC,1/20/2021,35507.80328,35925.6,36395.53018,33420.94113
BTC,1/21/2021,30807.52954,35507.0855,35615.17321,30049.32636
BTC,1/22/2021,33014.83191,30807.499,33853.65645,28801.46
BTC,1/23/2021,32115.15416,33013.14628,33467,31440.97
BTC,1/24/2021,32285.63,32115.13702,33069.48,30960.77
BTC,1/25/2021,32262.00695,32288.56,34870.3,31939.75
BTC,1/26/2021,32523.85289,32264.19066,32932.65267,30850.4
BTC,1/27/2021,30425.14,32523.82111,32579,29248.18669
BTC,1/28/2021,33447.10868,30424.62,33837.57221,29902.14
BTC,1/29/2021,34262.11,33448.69922,38617.3,31997.93011
BTC,1/30/2021,34312.02233,34262.11,34895.34895,32872.52
BTC,1/31/2021,33138.7455,34312.33787,34368.01357,32214.1
BTC,2/1/2021,33533.9,33138.51591,34702.90182,32344.1
BTC,2/2/2021,35514.8091,33533.9,36000,33458.38364
BTC,2/3/2021,37692,35515.16878,37703.62048,35407.4
BTC,2/4/2021,36995.56156,37692,38736.89218,36212.69
BTC,2/5/2021,38310.5,36995.22797,38340.22987,36630.98
BTC,2/6/2021,39282.1,38319.89113,40995.14975,38260.5
BTC,2/7/2021,38876.5,39282.1,39710.28565,37416.18367
BTC,2/8/2021,46438.87799,38884.452,46689,38075
BTC,2/9/2021,46527,46437.43424,48200,45055.7
BTC,2/10/2021,44870,46514.73,47339.8,43761.48
BTC,2/11/2021,48005.26156,44857.5,48682.54,44050.1
BTC,2/12/2021,47432.70577,48004.91645,48907.62142,46290.70319
BTC,2/13/2021,47215.51727,47430.40701,48195.28,46300
BTC,2/14/2021,48673.34338,47217.03056,49699.8,47115.1
BTC,2/15/2021,47942.57,48672.05613,49026.5,45902.40076
BTC,2/16/2021,49166.53,47942.57,50563.5,47073.61
BTC,2/17/2021,52132.08677,49165.04096,52619.77819,48973.18553
BTC,2/18/2021,51600.9,52135.03423,52547,50896.61056
BTC,2/19/2021,55947.90548,51601.73,56318.1,50774.5
BTC,2/20/2021,55980.73288,55948.15935,57535.89255,54068.91132
BTC,2/21/2021,57492.18562,55946,58353.77718,55564.54358
BTC,2/22/2021,54147.64132,57492.18515,57564.19,47319.72531
BTC,2/23/2021,48902.98045,54148.04051,54168.84,44982.40484
BTC,2/24/2021,49736.63768,48902.63517,51409.14,47031.47
BTC,2/25/2021,47078.68233,49737.02166,52067.97,46737.5
BTC,2/26/2021,46322.48,47083.09522,48449,44153.01
BTC,2/27/2021,46170.30165,46326.2,48340.9,45055.25
BTC,2/28/2021,45245.4,46170.37444,46621.47,43037.5
BTC,3/1/2021,49639.27577,45240.01,49805.9,45060.80992
BTC,3/2/2021,48490.37424,49640.10079,50231.05066,47077
BTC,3/3/2021,50400,48491.65235,52600.91176,48190.5
BTC,3/4/2021,48355.17808,50400,51779.25,47505.2
BTC,3/5/2021,48770.26196,48356.09607,49462.5,46312
BTC,3/6/2021,48894.99945,48770.24328,49193.84608,47111.9
BTC,3/7/2021,50963.35149,48894.63578,51459,48894.63578
BTC,3/8/2021,52379.99291,50968.59055,52401.86454,49351.64631
BTC,3/9/2021,54913.7,52382.88297,54915.84,51877
BTC,3/10/2021,55900,54916.38,57370.9,53051
BTC,3/11/2021,57798.3811,55890.69,58121.26025,54290
BTC,3/12/2021,57240.13897,57798.77331,58033.49497,55066.3
BTC,3/13/2021,61177.2,57240.18126,61752.41248,56100.1
BTC,3/14/2021,59004.41084,61190.05946,61655.40523,59001
BTC,3/15/2021,55617.8005,59004.15596,60575,54679.96
BTC,3/16/2021,56903.30166,55624.46091,56904.30245,53250.1
BTC,3/17/2021,58930,56904.06019,58953.73911,54193
BTC,3/18/2021,57648.05,58933,60062.81015,57037.4
BTC,3/19/2021,58088.13441,57648.05,59435.67125,56304.16061
BTC,3/20/2021,58095.06759,58087.0997,59877,57850
BTC,3/21/2021,57386.95698,58096.70901,58599,55552.01
BTC,3/22/2021,54108.25,57384.78147,58402.85994,53775
BTC,3/23/2021,54389.40983,54110.07,55837.07753,53009.23516
BTC,3/24/2021,52293.8,54387.17257,57200,51711.91
BTC,3/25/2021,51355.2628,52293.8,53212.83,50420.07
BTC,3/26/2021,55074.90835,51347,55085.5,51280.01
BTC,3/27/2021,55868.76946,55074.90576,56606.5,54000
BTC,3/28/2021,55780.246,55859,56537.92,54704.21
BTC,3/29/2021,57611.72603,55778.82,58377,54923.91
BTC,3/30/2021,58774.06492,57612.2382,59380,57036.08808
BTC,3/31/2021,58787.55212,58773.82829,59794.98,56888.01
BTC,4/1/2021,58726.47,58787.96188,59450.1,57951
BTC,4/2/2021,59002.13316,58726.48,60048.54799,58493.46767
BTC,4/3/2021,57093.16014,59002.13283,59758.49825,56979.5
BTC,4/4/2021,58212.38333,57093.50391,58493.5,56499
BTC,4/5/2021,59103.83867,58212.21327,59247.99,56845.27685
BTC,4/6/2021,58018.3,59120,59450.37938,57375.9884
BTC,4/7/2021,55936.68447,58019.98,58633.46168,55460.3
BTC,4/8/2021,58070.60977,55938.23204,58144.89,55728
BTC,4/9/2021,58092.68,58071.58835,58879.96364,57689.57372
BTC,4/10/2021,59777.85018,58092.68,61188.34626,57884.22
BTC,4/11/2021,59967.87431,59776.86692,60642.07084,59201
BTC,4/12/2021,59842.88555,59968.85643,61199.15017,59420
BTC,4/13/2021,63569.81496,59839.82,63734.9032,59799.01
BTC,4/14/2021,62986.09,63570.06234,64888.99,61336.1
BTC,4/15/2021,63255.64949,62986.09,63826.51,62050
BTC,4/16/2021,61435.1761,63254.39064,63579.4,60071.62685
BTC,4/17/2021,60087.75474,61435.28642,62572.48,59711.02
BTC,4/18/2021,56273.3787,60085.96592,60420.58483,51923.7502
BTC,4/19/2021,55699.00618,56272.76915,57590.6,54312
BTC,4/20/2021,56503.2,55699.30951,57110.03,53430.01
BTC,4/21/2021,53812.02453,56503.03498,56799.28827,53652
BTC,4/22/2021,51730,53811.5527,55456.38,50500
BTC,4/23/2021,51176.65,51730,52104.07,47551.38166
BTC,4/24/2021,50110.56138,51176.65,51214.28902,48755
BTC,4/25/2021,49106.5,50109.25792,50561,47073.37
BTC,4/26/2021,54056.26522,49106.5,54393.43,48872.25702
BTC,4/27/2021,55072.38001,54056.26679,55500,53345.7
BTC,4/28/2021,54880.52987,55072.32667,56457.5,53887
BTC,4/29/2021,53583.73484,54894.03,55223.23,52400.01
BTC,4/30/2021,57798.77,53583.57676,57987.8,53101.6
BTC,5/1/2021,57859.18066,57798.77,58525.6219,57077.51251
BTC,5/2/2021,56619.92789,57859.10348,57958.5,56125.8
BTC,5/3/2021,57201.5912,56620.33914,58973,56550.2
BTC,5/4/2021,53250,57201.20623,57232.84944,53128.5
BTC,5/5/2021,57498.39779,53241.92,57942.74487,53000
BTC,5/6/2021,56430.20696,57498.86124,58400,55310.97
BTC,5/7/2021,57383,56429.9621,58710.92884,55335.8
BTC,5/8/2021,58953.8,57383,59537.28269,57010.49566
BTC,5/9/2021,58293.1,58953.8,59283.5,56330
BTC,5/10/2021,55886.0407,58293.1,59581.53265,53730.88246
BTC,5/11/2021,56749.20347,55886.18806,56940.66223,54538.5
BTC,5/12/2021,49444.75,56749.56773,57999.68671,48667.05
BTC,5/13/2021,49698.9318,49444.25634,51386,46065.53204
BTC,5/14/2021,49885.33756,49698.00047,51536.96078,48920.79784
BTC,5/15/2021,46708.89,49885.78451,50710.93,46600.1
BTC,5/16/2021,46444.75,46709.51988,49775.0048,43890.2
BTC,5/17/2021,43561.33944,46444.75,46612.9,42129
BTC,5/18/2021,42908.21226,43561.14753,45820.1,42320.9
BTC,5/19/2021,36776,42895.2,43562,30037.60592
BTC,5/20/2021,40611.74101,36778.42903,42541.86891,35012.46648
BTC,5/21/2021,37344.9,40610.58299,42246.5,33545.52427
BTC,5/22/2021,37483.95514,37340.77,38841.7,35260
BTC,5/23/2021,34707.26705,37483.1287,38282.20023,31150
BTC,5/24/2021,38780.39683,34710.04631,39924.6,34472.5
BTC,5/25/2021,38389.17809,38779.40286,39841.8,36501.9
BTC,5/26/2021,39283.9,38389.26053,40865.87,37863.66225
BTC,5/27/2021,38503.47,39283.9,40397,37226.58376
BTC,5/28/2021,35691.48544,38503.47,38872,34726.51
BTC,5/29/2021,34622.50845,35689.86604,37300,33671
BTC,5/30/2021,35673.12335,34622.72119,36491,33451.3
BTC,5/31/2021,37304.80013,35673.12181,37502.35477,34201.95
BTC,6/1/2021,36678.71103,37304.78036,37918.97,35751.2
BTC,6/2/2021,37576.24178,36678.70982,38217.72028,35939.98
BTC,6/3/2021,39211.00911,37576.25441,39481.88992,37211.9
BTC,6/4/2021,36861.78717,39211.59718,39260.00552,35607.3
BTC,6/5/2021,35542.6437,36861.45079,37906,34852.74
BTC,6/6/2021,35809.66,35542.3122,36455,35277.33
BTC,6/7/2021,33587.52163,35808.85,36796.3,33359.56
BTC,6/8/2021,33404.62061,33586.66333,34055.02,31028.59
BTC,6/9/2021,37394,33404.09394,37534.76502,32437.5
BTC,6/10/2021,36679.97394,37396.4,38394,35841.82
BTC,6/11/2021,37326.22845,36679.76941,37654.3,35992.1
BTC,6/12/2021,35542,37326.72464,37438.3,34680
BTC,6/13/2021,39040.4,35542,39362.07355,34801
BTC,6/14/2021,40530.495,39034.6,41022.7,38773.02
BTC,6/15/2021,40171.47,40530.495,41306.08,39571.1
BTC,6/16/2021,38341.97593,40171.47,40490,38125
BTC,6/17/2021,38076,38342.37716,39526.73,37405
BTC,6/18/2021,35790.22,38076,38185.73314,35160.3
BTC,6/19/2021,35507.06,35824,36440,34889.76166
BTC,6/20/2021,35585.5,35507.06,36109,33370
BTC,6/21/2021,31655.2,35585.5,35736.25,31261.66
BTC,6/22/2021,32516.2,31655.2,33289,28825.76047
BTC,6/23/2021,33669.19731,32516.2,34836.5,31728.5
BTC,6/24/2021,34651.09395,33669.63911,35245.52,32334
BTC,6/25/2021,31600.5,34651.12191,35488.96032,31304.1
BTC,6/26/2021,32273,31600.5,32691.1,30179.1
BTC,6/27/2021,34678.92815,32264.9472,34700,32018.61237
BTC,6/28/2021,34472,34679.53274,35281,33900
BTC,6/29/2021,35038.21066,34472,35124.7,34266.01303
BTC,6/30/2021,35045.52366,35900,36086.8,34067.2
BTC,7/1/2021,33541.989,35046.40216,35060.92,32750
BTC,7/2/2021,33811.56,33542.29647,33963.5,32721.4
BTC,7/3/2021,34682.87786,33811.56,34930,33348.9
BTC,7/4/2021,35298.92997,34682.91456,35945.45403,34404.29
BTC,7/5/2021,33717.38615,35298.30034,35298.30034,33161.84
BTC,7/6/2021,34230.442,33715.5479,35096.18,33559.9
BTC,7/7/2021,33874.86008,34230.76,35059.02,33825.84346
BTC,7/8/2021,32880.18386,33875.08239,33933.4,32118
BTC,7/9/2021,33812.39152,32879.83742,34078.99,32286
BTC,7/10/2021,33513.19744,33812.39532,34242.5,33047.5
BTC,7/11/2021,34239.06531,33513.19151,34587.32,33338.48035
BTC,7/12/2021,33107.84,34246.9,34664.1,32676.92847
BTC,7/13/2021,32729.1205,33111.5,33329.7,32204
BTC,7/14/2021,32818.17651,32729.7359,33069.2084,31601
BTC,7/15/2021,31857.43684,32818.17689,33179,31150.1
BTC,7/16/2021,31396.63354,31858.48718,32250,31050
BTC,7/17/2021,31522.35324,31396.93912,31934.4,31180.43
BTC,7/18/2021,31786.01138,31523.22517,32429.88,31133.4
BTC,7/19/2021,30822.20716,31786.0092,31881.71,30430
BTC,7/20/2021,29789.94,30822.88677,31052.64,29303
BTC,7/21/2021,32125,29792.58181,32794.93,29506.49
BTC,7/22/2021,32280.94,32125,32595.504,31737
BTC,7/23/2021,33638.9,32294.59188,33639,32019.69
BTC,7/24/2021,34284.6,33639,34507.34716,33430.69145
BTC,7/25/2021,35415.15719,34288.73219,35428.9,33888.89
BTC,7/26/2021,37291.24,35415.75148,40529.24525,35282.7
BTC,7/27/2021,39491.92096,37291.24,39503.5,36432.76
BTC,7/28/2021,40018.31622,39492.65917,40890,38825.63
BTC,7/29/2021,40025.27359,40019.45765,40627.69457,39301.3
BTC,7/30/2021,42209.9,40025.27125,42306.8,38359
BTC,7/31/2021,41454.1,42229.6,42376,41083.5
BTC,8/1/2021,39889.1,41475,42595.43,39452.09
BTC,8/2/2021,39170.98824,39889.1,40440.8,38700
BTC,8/3/2021,38163,39165.55,39776.65,37655
BTC,8/4/2021,39732.6745,38166.73676,39953.65364,37527.9
BTC,8/5/2021,40885.5,39732.40819,41392,37354.57202
BTC,8/6/2021,42835.75611,40885.5,43349.07,39900
BTC,8/7/2021,44637.44187,42837.4159,44737.28192,42501.01
BTC,8/8/2021,43829.15,44637.90529,45340.6,43320
BTC,8/9/2021,46307.1,43829.14,46484,42839
BTC,8/10/2021,45603.17396,46307.1,46688,44668.06
BTC,8/11/2021,45576.14831,45603.17706,46769.44509,45373.9
BTC,8/12/2021,44425.29134,45571.7,46218.29302,43821.91544
BTC,8/13/2021,47833.62112,44425.31058,47877,44265.56
BTC,8/14/2021,47102.07549,47833.62174,48152.88,46042.5
BTC,8/15/2021,47028.3,47102.70671,47384.9,45552.4
BTC,8/16/2021,45930.51,47028.3,48055.4,45690.04647
BTC,8/17/2021,44682.0325,45930.51,47153.47,44436.5
BTC,8/18/2021,44721.13,44680.42793,46008.24313,44242.34961
BTC,8/19/2021,46759.04603,44721.13,47040.85804,43989.90476
BTC,8/20/2021,49336.56352,46759.00248,49387,46665.9952
BTC,8/21/2021,48884.34,49336.59667,49790.55833,48300
BTC,8/22/2021,49299.91673,48884.34,49522.75,48107.88
BTC,8/23/2021,49542.07062,49299.93016,50500,49059.81756
BTC,8/24/2021,47716.28431,49538.95952,49868.22033,47624.5
BTC,8/25/2021,48987.65,47714.48599,49245,47150.8473
BTC,8/26/2021,46852.16987,48987.33,49350,46324
BTC,8/27/2021,49074.9,46851.01396,49167,46386.4
BTC,8/28/2021,48919.62025,49074.9,49303.45,48406.2
BTC,8/29/2021,48800.46739,48919.82801,49649.5,47821.023
BTC,8/30/2021,46992.59229,48799.32542,48900,46875.2
BTC,8/31/2021,47132.03242,46992.07528,48248,46715.6
BTC,9/1/2021,48849.40093,47130.91965,49095.5,46542.02181
BTC,9/2/2021,49290.3,48848.3555,50374.97047,48629
BTC,9/3/2021,50024.05116,49290.3,51037.00896,48356
BTC,9/4/2021,49941.21417,50024.28057,50545.82773,49436.25
BTC,9/5/2021,51786.69733,49941.27262,51898.09305,49516.5
BTC,9/6/2021,52691.89988,51787.43294,52794.9,51036.72721
BTC,9/7/2021,46843.218,52692.21789,52912.91717,42921.27428
BTC,9/8/2021,46072.2974,46843.218,47359.8,44457.11
BTC,9/9/2021,46382.15212,46072.00646,47396.98,45575.2
BTC,9/10/2021,44847.91182,46383.10016,47029.03,44200
BTC,9/11/2021,45162.0119,44848.85523,45983.5,44767.75
BTC,9/12/2021,46061.3,45162.39225,46417.1,44770.1
BTC,9/13/2021,44966.23542,46061.3,46843.67,43480.54017
BTC,9/14/2021,47103.18,44965.76606,47250.17943,44704.18
BTC,9/15/2021,48149.95962,47103.18,48453.08,46744
BTC,9/16/2021,47763.88728,48150.1309,48485.8,47047.98
BTC,9/17/2021,47287.78235,47763.88045,48165.5,46763.62
BTC,9/18/2021,48315.19744,47288.48117,48800,47078
BTC,9/19/2021,47246.93402,48315.19692,48369.5,46865.89
BTC,9/20/2021,42993,47247.69078,47308.68304,42527.5
BTC,9/21/2021,40654.91556,42992.9,43614.6,39612
BTC,9/22/2021,43578.00138,40657.80372,44015.2,40591.69767
BTC,9/23/2021,44893.8933,43578.13475,44979.4,43113.30871
BTC,9/24/2021,42846.95375,44893.9655,45142.5,40750
BTC,9/25/2021,42709.74897,42847.20033,42979.27,41712.50421
BTC,9/26/2021,43191.06,42709.7497,43911.59,40810.24
BTC,9/27/2021,42189.81,43190.86837,44333,42130
BTC,9/28/2021,41041.97149,42189.81,42759.10929,40910.5
BTC,9/29/2021,41538.2224,41041.72853,42578.1,40782.34
BTC,9/30/2021,43798.7,41536.73602,44098.32,41430.13
BTC,10/1/2021,48163.14147,43799.93903,48462,43301.3
BTC,10/2/2021,47685.14316,48163.7,48343.8,47484.83817
BTC,10/3/2021,48224.47049,47684.38282,49214.85,47133.5
BTC,10/4/2021,49235.80605,48225.81984,49497.68,46937.62
BTC,10/5/2021,51507.3739,49238.5,51895.1244,49084.91
BTC,10/6/2021,55349.49832,51506.9709,55735.51509,50433
BTC,10/7/2021,53790.43501,55348.45542,55351.3,53436.86447
BTC,10/8/2021,53933.77377,53791.87918,56078.07,53684.9856
BTC,10/9/2021,54956.03497,53935.31631,55463.67,53714
BTC,10/10/2021,54714.95,54956.60889,56491.5,54133.75
BTC,10/11/2021,57493.0594,54713.77938,57819.12,54472.6
BTC,10/12/2021,55995.49,57492.75739,57646.86,54111.7
BTC,10/13/2021,57378.00869,55995.49,57768,54290
BTC,10/14/2021,57355.5,57378.3962,58518.6,56871.37
BTC,10/15/2021,61684.28662,57355.5,62873,56892.55232
BTC,10/16/2021,60870.26,61684.23533,62325.22755,60162
BTC,10/17/2021,61527.55963,60870.26,61674.3,59049.6
BTC,10/18/2021,62064.09,61530.34777,62652.4,59935
BTC,10/19/2021,64276.53882,62042.41,64476.26257,61424.44
BTC,10/20/2021,66008.47398,64278.46666,66974.77,63553.12
BTC,10/21/2021,62211.53568,66008.59028,66625.91,62060.4
BTC,10/22/2021,60691.48257,62211.83209,63717.6,60034.2
BTC,10/23/2021,61326.30774,60691.69815,61726.51175,59673.07
BTC,10/24/2021,60871.59559,61325.15327,61472.20847,59540.74
BTC,10/25/2021,63081.8,60870.93146,63706.40356,60675.40221
BTC,10/26/2021,60317.60537,63081.8,63276.5,59884.5
BTC,10/27/2021,58475.39497,60318.0268,61473,58151.725
BTC,10/28/2021,60592.76,58474.24802,62376.6,58003.6
BTC,10/29/2021,62266.30381,60591.65,62951.98723,60233
BTC,10/30/2021,61864.89341,62266.87075,62359.2,60794.8
BTC,10/31/2021,61356.06384,61871.08447,62422.8,60038.60958
BTC,11/1/2021,60954.5,61354.99618,62468.01,59562.9
BTC,11/2/2021,63258.73,60954.5,64292.82,60685.57
BTC,11/3/2021,62942.9,63260,63548.48,60525.94593
BTC,11/4/2021,61446.47,62942.9,63107.3,60775.26751
BTC,11/5/2021,61028.21451,61445.40312,62613.4,60792.93657
BTC,11/6/2021,61536.39452,61026.24625,61581.5,60138.15294
BTC,11/7/2021,63300.2802,61536.43784,63300.2802,61406.08365
